productId;name;description;price;status;brand;category;photos
_deLrSn2oTuRS43ADYqM3A0tESRGTMxlkv-CwGLQ;;【𝐂𝐃-𝐁𝐨𝐨𝐤𝐓𝐨𝐭𝐞.𝟐𝟔】❗ɞ现货ʚ❗️ 【老花-小号蓝老虎】 CD 限量动物丛林系列 老虎纹刺绣tote 通勤率最高的款式绝对是tote😎 蓝色动物园是我认为最好看的花色😍显得真的很高级 最容易搭衣服 不喜欢深色系的就可以选这一款啦～ 尺寸：26.5 * 21 * 14cm;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20240121/i1705825720_1061_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240121/i1705825720_2065_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240121/i1705825720_4745_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240121/i1705825720_1735_0.jpg""]"
_di0rScW6QKJDRx0bJXys4vQkCQnt2EOddTduQew;;【𝐂𝐃-𝐁𝐨𝐨𝐤𝐓𝐨𝐭𝐞.𝟐𝟔】❗ɞ现货ʚ❗️ 【老花-小号新蓝老虎🐯】 真的不得不佩服CD的创新能力 刺绣老虎被玩出花了～推出了蓝老虎灰老虎的“反差色”系列 太厉害了！一眼看到就两个字 高级！ 风格很独特的颜色😍再搭配上小飘带 包手柄或者打个蝴蝶结就更好看辣🤪 尺寸：26.5 * 21 * 14cm;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20240121/i1705825525_7879_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240121/i1705825525_2363_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240121/i1705825525_3111_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240121/i1705825525_2919_1.jpg""]"
_dlKrSZDyTML9Wt6TmozL0kqBTpScuNVf7CMEVuA;;【𝐂𝐃-𝐁𝐨𝐨𝐤𝐓𝐨𝐭𝐞.𝟐𝟔】❣️ɞ现货ʚ❣️ 【魔法花园-小号粉色】 迪奥魔法花园系列，演绎个性时尚风格，容量大自重轻，日常通勤.上班出差旅行都很方便。 风格上即休闲又优雅，超级耐斯，对于小包爱好者来说简直是福音!中号适合日常的通勤，比较能装～ 尺寸：26.5*21*14cm;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20240121/i1705827036_7299_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240121/i1705827036_9642_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240121/i1705827036_192_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240121/i1705827036_9720_3.jpg""]"
_dm-rSBh1O8nbIkiGaZssQ8G2RvceQgx6rRHpVtQ;;【𝐂𝐃-𝐁𝐨𝐨𝐤𝐓𝐨𝐭𝐞.𝟐𝟔】❗ɞ现货ʚ❗️ 【老花-小号无限梦境蓝】 真的不得不佩服CD的创新能力 刺绣老虎被玩出花了～推出了蓝老虎灰老虎的“反差色”系列 太厉害了！一眼看到就两个字 高级！ 风格很独特的颜色😍再搭配上小飘带 包手柄或者打个蝴蝶结就更好看辣🤪 尺寸：26.5 * 21 * 14cm;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20240121/i1705826471_314_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240121/i1705826471_8993_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240121/i1705826471_4444_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240121/i1705826471_3155_2.jpg""]"
_dshrS26NVEG_5URcCBlwsjqtn5cwaSqt1h-ma3w;;𝐂𝐃-𝐁𝐨𝐨𝐤 𝐓𝐨𝐭𝐞.𝟑𝟔❗️ɞ现货ʚ❗️ 『CD•灰老虎』 CD 限量动物丛林系列 老虎纹刺绣tote 通勤率最高的款式绝对是tote😎 灰色动物园是我认为最好看的花色😍灰色显得真的很高级 最容易搭衣服 不喜欢深色系的就可以选这一款啦～ 尺寸：36.5*28*17.5;;;;;"[""https://xcimg.szwego.com/20230607/i1686114840_2635_0.jpg"", ""https://xcimg.szwego.com/20230607/i1686114840_9172_1.jpg"", ""https://xcimg.szwego.com/20230607/i1686114840_901_2.jpg"", ""https://xcimg.szwego.com/20230607/i1686114840_4434_3.jpg"", ""https://xcimg.szwego.com/20230607/i1686114840_6070_4.jpg"", ""https://xcimg.szwego.com/20230607/i1686114840_9528_5.jpg""]"
_dlArSCxft1MMSO7NcmdAF_BRSwCEjOO2C2p9Q9g;;【CD-蓝老虎】 ❗️现货❗️ CD 限量动物丛林系列 老虎纹刺绣tote 通勤率最高的款式绝对是tote😎 蓝色动物园是我认为最好看的花色😍显得真的很高级 最容易搭衣服 不喜欢深色系的就可以选这一款啦～ 尺寸：36.5 x 28 x 17.5;;;;;"[""https://xcimg.szwego.com/20230504/i1683194247_4148_0.jpg"", ""https://xcimg.szwego.com/20230504/i1683194247_8755_1.jpg"", ""https://xcimg.szwego.com/20230504/i1683194247_344_2.jpg"", ""https://xcimg.szwego.com/20230504/i1683194247_4783_3.jpg""]"
_dkZrSI_uMYGmXfNgIzExij1amsVZOvRt07BwUzA;;【CD 反转色蓝老虎】❗️现货❗️ 真的不得不佩服CD的创新能力 刺绣老虎被玩出花了～推出了蓝老虎灰老虎的“反差色”系列 太厉害了！一眼看到就两个字 高级！ 风格很独特的颜色😍再搭配上小飘带 包手柄或者打个蝴蝶结就更好看辣🤪;;;;;"[""https://xcimg.szwego.com/20230504/i1683193590_7103_0.jpg"", ""https://xcimg.szwego.com/20230504/i1683193590_2004_1.jpg"", ""https://xcimg.szwego.com/20230504/i1683193590_9650_2.jpg"", ""https://xcimg.szwego.com/20230504/i1683193590_4828_3.jpg"", ""https://xcimg.szwego.com/20230504/i1683193590_1403_4.jpg""]"
_dk3rSuTXBZLlQSo4svXMn_VlJD_txNR3uOwegMg;;【𝐂𝐃-𝐁𝐨𝐨𝐤𝐓𝐨𝐭𝐞.𝟑𝟔】❗ɞ现货ʚ❗️ 实在太美啦⚜️主题是蝴蝶，整体都是仙气满满，让人挪不开眼。 飞满蝴蝶的刺绣版托特包，温柔奶白的的白色搭配如梦似幻，希望象征着自由与蜕变的蝴蝶给大家带来力量与自信～ 尺寸: 𝟑𝟔.𝟓*𝟐𝟖*𝟏𝟕.𝟓𝐜𝐦;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20240120/i1705736295_2281_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240120/i1705736295_1798_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240120/i1705736137_5429_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240120/i1705736137_4112_4.jpg""]"
_doIrSPbrM_6vAGT9V3ZJpiJuWuVIEkh7EK778DA;;【𝐂𝐃-𝐁𝐨𝐨𝐤 𝐓𝐨𝐭𝐞.𝟑𝟔】❗ɞ现货ʚ❗️ 『CD•埃菲尔铁塔白』 新款黑白刺绣系列，融合了设计与美学的简约魅力~以精湛的刺绣工艺将自由女神和埃菲尔铁塔生动呈现，每一处的细节都超级感人😍随手拎着就能给日常造型增添一份浓郁的艺术气息，容量也是妥妥的，各种杂物往里面丢就好 中号尺寸：36.5 * 28 *17.5;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20240526/i1716707421_4051_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240526/i1716707421_1063_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240526/i1716707421_1457_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240526/i1716707421_1294_4.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240526/i1716707421_7913_2.jpg""]"
_drqrSYE8OgVlFVxGatUinohppz_eXz2ea3iRTgA;;【𝐂𝐃-𝐁𝐨𝐨𝐤 𝐓𝐨𝐭𝐞.𝟑𝟔】❣️现货❣️ ｛巴黎地图-白中号｝ 浪漫的巴黎地图图案☁️ 简约的黑白拼色，精致的刺绣，标志性的宇母，超大 容量的设计，凹造型神器 时尚精必入款，容量也是妥妥的，各种杂物往里面丢就好了～ 尺寸：36.5 * 28 *17.5;;;;;"[""https://xcimg.szwego.com/20230503/i1683103943_785_0.jpg"", ""https://xcimg.szwego.com/20230503/i1683103943_7748_1.jpg"", ""https://xcimg.szwego.com/20230503/i1683103943_9668_2.jpg"", ""https://xcimg.szwego.com/20230503/i1683103943_9157_4.jpg""]"
_dtxrSTLyD_6N6klcSmsj-prxrkdHvLXjOruVcpA;;【𝐂𝐃-珍珠𝐖𝐨𝐜米色】❣️现货❣️ 专柜同步最新珍珠链条🆕 可拆卸链条配以珍珠点缀更显精致，可手提、腋下、斜挎 3個方法使用。手提设计优雅时尚，尽显Lady风情。可收纳各种电话尺寸的物品，实用性，性价比巨高！ 尺寸：21* 11.5*4.5cm;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20250327/i1743069068281_852_0_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250327/i1743069069983_5242_0_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250327/i1743069069295_9879_0_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250327/i1743069069315_3510_0_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250327/i1743069068632_9381_0_4.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250327/i1743069069323_9295_0_5.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250327/i1743069070583_6295_0_6.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250327/i1743069070319_9419_0_7.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250327/i1743069070278_4852_0_8.jpg""]"
_dmprS8-FwK4eersnjZs2NYba0bO-XZ_mp9pvGrA;;【𝐂𝐃-𝐋𝐚𝐝𝐲𝟏𝟕羊芍药粉金】❣️现货❣️ 进口羊皮材质制作，配以全钢五金配件，链条肩带可单肩，斜挎，整体风格小巧精致，无论是优雅的贵妇风还是清新的休闲风格都可驾驭～ 尺寸：17 x 15 x 7 cm;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20231114/i1699955551_2055_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231114/i1699955551_8946_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231114/i1699955551_8003_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231114/i1699955551_7701_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231114/i1699955551_2362_4.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231114/i1699955551_1548_5.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231114/i1699955551_564_6.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231114/i1699955551_1147_7.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231114/i1699955551_3814_8.jpg""]"
_du3rS70TYHTUTpH8NI6-6KP0UvESwdoRp-BQZKQ;;【正品开发】下单预定2⃣️0⃣️天❣️ Dior hobo star，真的是幸运星🌟 新款褶皱牛皮饭盒包，全新升级🆕 黑色亮面材质与金色链条相互辉映～展现出独特的质感与美学，简约又不失单调。外观小巧，容量惊人。 尺寸：22× 14.5x 10厘米（长x 高x 宽）;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20240329/i1711706462_7306_5.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240329/i1711706461_4832_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240329/i1711706462_8541_4.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240329/i1711706461_7809_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240329/i1711706461_9912_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240329/i1711706461_1_2.jpg""]"
_djVrSDQ24vvU4Cid0usirsdjJez5IOhI0DQlSbA;;【正品开发】下单预定2⃣️0⃣️天❣️ Dior hobo star，真的是幸运星🌟 新款油蜡皮牛皮饭盒包，全新升级🆕 黑色亮面材质与金色链条相互辉映～展现出独特的质感与美学，简约又不失单调。外观小巧，容量惊人。 尺寸：22× 14.5x 10厘米（长x 高x 宽）;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20240316/i1710580774_382_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240316/i1710580774_5230_6.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240316/i1710580774_6699_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240316/i1710580774_6324_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240316/i1710581921_8161_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240316/i1710580774_7648_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240316/i1710580774_5216_4.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240316/i1710580774_433_5.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240316/i1710581810_4318_0.jpg""]"
_db3rSwbTH-g7vEzD12uKfiiWq3Rk7MJXqJZHoGA;;正品购入完美复刻开发‼️ 【𝐙𝐏🆚大货】❣️❣️下单预定15天 升级版饭盒包🆕幸运星🌟 肩带是链条和皮质拼接，摇曳起来一闪一闪，特别时髦，不要太美！设计实用，大大提升了实用性，廓形柔软，超轻便，经典星星标识的圆形饰牌，又是一个亮点，精致又可爱，无法拒绝的一个包款 尺寸：22× 14.5x 10厘米（长x 高x 宽）;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20240229/i1709195624_6725_5.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240229/i1709195624_7595_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240229/i1709195624_3656_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240229/i1709195624_9590_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240229/i1709195624_2633_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240229/i1709195624_1822_4.jpg""]"
_dpdrSkrufp6lK2uP_5iVgR-PxM-8a8AFWQkIiLw;;珍珠⛓𝐖𝐎𝐂 杏色❗️现货❗️ 温柔显气质🥰 可以手拎可以腋下背可以斜背 珍珠镶嵌在链条上 优雅精致的feel 尺寸：21 x 11.5 x 4.5 厘米 可收纳各种型号的 iPhone;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20231113/i1699870749_5072_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231113/i1699870749_7919_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231113/i1699870749_3123_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231113/i1699870749_2527_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231113/i1699870749_3230_4.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231113/i1699870749_9404_5.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231113/i1699870749_9700_6.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231113/i1699870749_6510_7.jpg""]"
_dkerSSQ4IgEf0icn8tO-wJiJ1gG4sjRv1Z3ZLkg;;【街头包·小号】🉑️预定 𝟐𝟎𝟐𝟓年新品Streetchic 手袋, 采用黑色复古光滑牛皮革等材质精心制作，搭配磁性翻盖，饰以镌刻有 Christian Dior Paris 标志的复古金色饰面金属饰牌提升格调。带有一个同色调牛皮革可拆卸小袋，可收纳无线耳机，亦可挂在各式 D形饰环上。小号款式，搭配饰以 Christian DiorParis 标志刺绣的可调节、可拆卸肩带，可肩背或斜挎。 尺寸：24 x 12.5x 5厘米（长x高×宽）;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20250420/i1745139581418_2402_0_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250420/i1745139581418_7615_0_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250420/i1745139582999_3707_0_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250420/i1745139581418_9518_0_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250420/i1745139581419_2216_0_4.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250420/i1745139581419_5079_0_5.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250420/i1745139582999_6732_0_6.jpg""]"
_dxerSO_q5E9GngPssZAanbLEE3dnWfWlmUyWjzw;;【新款-𝐁𝐚𝐛𝐲小背包】❣️现货❣️ 新款迷你小背包，经典Oblique 老花面料，搭配抽绳设计，既复古又时尚，容量也相当不错，可收纳各种小件日常用品，自用超轻便，顶部手柄和可调节肩带，无论大人小孩背都好好看 尺寸：18x 19.5x 10.5 厘米（长x高x宽）;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20241128/i1732783951_4745_5.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20241128/i1732783951_7322_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20241128/i1732783951_6893_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20241128/i1732783951_5624_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20241128/i1732783951_2895_4.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20241128/i1732783951_5028_6.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20241128/i1732783951_9907_8.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20241128/i1732783951_1128_7.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20241128/i1732783951_513_0.jpg""]"
_dxkrSGglYWAk28CX0-i9q380yoC1EEBt-gGi6Kg;;【CD-大号老花】❗️现货❗️ 紧跟𝐙𝐏•最最最🆕新出 旧款是方扣，新款是带半圆的扣 采用经典的老花帆布制作，包边配小牛皮修饰，整体面料硬挺有型，包包收纳容量大，日常出行必备品和笔记本均可，是日常出勤，春日旅游，出差的必备单品～ 尺寸：30*42*15;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20241219/i1734586615_5946_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20241219/i1734586459_9679_7.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20241219/i1734586459_9319_8.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20241219/i1734586459_3157_6.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20241219/i1734586458_1539_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20241219/i1734586459_2292_5.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20241219/i1734586458_2246_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20241219/i1734586458_5248_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20241219/i1734586458_9479_3.jpg""]"
_dfgrSGZfoIRNKIycO3HkCsFNMsFIxFTzKl0EiMQ;;【𝐃-𝐉𝐨𝐮𝐫𝐧𝐞𝐲·小号】❣️现货❣️ 夏季新品设计感创新度再次升级，轻盈的棉质牛仔布饰以耐久的酒椰草线刺绣，水洗青年布泛着做旧光泽，夏日漫游者的率性宣言，更加年轻、时尚、休闲的感觉，和黑色款相比，单宁蓝可能更偏向日常和轻松的风格。 小号款式，搭配可调节顶部皮革手柄和皮革肩带，可手提、肩背或斜挎，是日常造型的理想之选。 尺寸：25.5 x 14.5x 14厘米（长x高x宽）;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20250415/i1744703884080_9113_0_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250415/i1744703884081_7566_0_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250415/i1744703884091_4167_0_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250415/i1744703884080_5564_0_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250415/i1744703884079_5040_0_4.jpg""]"
_dnLrS9Dmk0OJD2XjDgd5KQKs-GF1NdD9X6XGIsA;;【𝐂‘𝐞𝐬𝐭 𝟐𝟒𝐜𝐦水桶包】❣️现货❣️ 简洁大方的包型，超大容量 让你轻松携带日常必需品 经典𝐨𝐛𝐥𝐢𝐪𝐮𝐞老花𝐂𝐃 𝐋𝐨𝐜𝐤开合 复古时尚摩登 可手拎肩背斜挎 怎么搭都好看！！！ 尺寸：𝟐𝟒*𝟏𝟎*𝟐𝟒.𝟓;;;;;"[""https://xcimg.szwego.com/20230823/i1692765231_9490_0.jpg"", ""https://xcimg.szwego.com/20230823/i1692765231_6957_1.jpg"", ""https://xcimg.szwego.com/20230823/i1692765231_7931_2.jpg"", ""https://xcimg.szwego.com/20230823/i1692765231_8323_3.jpg"", ""https://xcimg.szwego.com/20230823/i1692765231_8467_4.jpg"", ""https://xcimg.szwego.com/20230823/i1692765231_8880_5.jpg"", ""https://xcimg.szwego.com/20230823/i1692765231_6133_6.jpg"", ""https://xcimg.szwego.com/20230823/i1692765231_1863_7.jpg"", ""https://xcimg.szwego.com/20230823/i1692765231_383_8.jpg""]"
_db_rSwcGUPy7GTmgNh-ZlEVl2qIbC-C77RV54sQ;;【𝐂𝐃-𝐃-𝐒𝐢𝐫𝐞𝟑𝟎褶皱黑中号】❣️现货❣️ 24年🆕，采用黑色褶皱牛皮革精心制作，经过重新诠释突显休闲款式，打造都市造型。点缀以超大藤格纹缉面线，搭配同色调哑光金属D..0.R. 吊饰，增添现代风范。中号款式，设计别致，肩带可 饰以经典徽章彰显个性，可手提或斜挎。 尺寸：30×20×13厘米（长×高×宽）;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20240729/i1722262949_8639_8.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240729/i1722262949_8105_5.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240729/i1722262949_2329_4.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240729/i1722262949_792_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240729/i1722262949_8632_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240729/i1722262948_6951_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240729/i1722262949_5796_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240729/i1722262949_8816_7.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240729/i1722262949_5253_6.jpg""]"
_deerSSrKNwoWQgwWRmSo0OlEus_AIG9mXS8Qa1A;;【𝐃-𝐉𝐨𝐲𝟐𝟔米白金】❗现货❗️ 一眼便沦陷的𝐂𝐃时尚单品 酷𝐆𝐢𝐫𝐥,气质女性都可驾驭的一款手提袋，日常出行和出席活动任何造型都可驾驭～ 附带两根肩带，可单肩，斜挎，手提 尺寸：𝟐𝟔*𝟏𝟑.𝟓*𝟓cm;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20231219/i1702960979_4918_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231219/i1702960979_9042_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231219/i1702960979_7280_5.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231219/i1702960979_1538_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231219/i1702960979_1828_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231219/i1702960979_5957_4.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231219/i1702960979_1444_6.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231219/i1702960979_9678_7.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231219/i1702960979_3831_8.jpg""]"
_dzJrSBcI_KxCRFrySza4ZVj683pO_Hllx4DkWAw;;【竖版𝐓𝐨𝐮𝐣𝐨𝐮𝐫·迷你黑】 𝐌𝐢𝐧𝐢竖版𝐓𝐨𝐮𝐣𝐨𝐮𝐫𝐬黑色魅力，永恒绽放。经典重塑，精致入微。以超大藤格纹演绎迪奥标志性设计，牛皮革闪耀细腻光泽。微型尺寸却蕴含强大气场，是优雅与个性的完美平衡。小巧玲珑，容纳万千，手机、口红、卡片皆可轻松归位。可拆卸链条肩带＋顶部提手设计，手拎、斜挎或腋下背法自由变换。黑色牛皮革历 久弥新，成为衣橱里永不褪色的风格符号。 真正的优雅，在于细节的坚持 尺寸：13× 15 x 12厘米（长×高×宽）;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20250404/i1743752099697_5904_0_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250404/i1743752099697_1251_0_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250404/i1743752099697_576_0_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250404/i1743752099697_2932_0_4.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250404/i1743752099697_9714_0_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250404/i1743757387367_6147_0_5.jpg""]"
_dq_rSnGZomDmUS4d6bn_ruRgOk5VE9TIqSYTrrA;;【𝐌𝐢𝐧𝐢 𝐭𝐨𝐭𝐞-青年蓝】❣现货❣️ 采用轻盈的蓝色棉质格纹布精心制作，通体饰以耐久的酒椰草和棉线刺绣，突显 Oblique 印花。 日常容量放手机、钥匙、口红、粉饼完全不是问题，小巧又可爱，休闲精致感满满🥰🥰 搭配可调节、可拆卸的肩带，可手提、肩背或斜挎。 尺寸：21.5*13*7.5cm;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20250404/i1743734830092_7925_0_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250404/i1743734830092_251_0_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250404/i1743734830092_8483_0_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250404/i1743734830093_1817_0_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250404/i1743734830092_4122_0_4.jpg""]"
_drfrSRkxnyqW0gu_C70XilLcntwYwZp2tP4xIKA;;【𝐓𝐨𝐭𝐞刺绣拼小牛皮-中号】❣️现货❣️ {青年蓝拼皮｝ 天花板品质已出货，出入柜柜无压力比起经典款，侧面以及底部从布料变成了皮质，奶白色牛皮革搭配轻盈的蓝色棉质牛仔布，款式高雅。 内部设有一个拉链口袋和插袋，可整齐收纳各种日常用品。实用的中号款式搭配可调节、可拆卸的刺绣肩带，可手提或肩背。 尺寸：𝟑𝟔.𝟓*𝟐𝟖*𝟏𝟔.𝟓𝐜𝐦;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20250404/i1743735181793_5512_0_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250404/i1743735181793_8552_0_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250404/i1743735181793_1610_0_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250404/i1743735181793_8819_0_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250404/i1743735181793_4805_0_4.jpg""]"
_dqXrSN5pW-KEvKWJ3NbsslM2hbj3PghEFcVTz3g;;【𝐓𝐨𝐭𝐞刺绣拼小牛皮-小号】❣️现货❣️ {青年蓝拼皮｝ 当法式优雅撞上青年文化，Book Tote 就是答案。青年布托特不止是一只包，是行走的自我宣言。高定刺绣勾勒经典藤格纹，帆布承载不设限的青春。装得下灵感随笔、冒险地图，也装得下城市昼夜的每一帧精彩。 内部设有一个拉链口袋和插袋，可整齐收纳各种日常用品。实用的中号款式搭配可调节、可拆卸的刺绣肩带，可手提或肩背。 尺寸：𝟐𝟔.𝟔*𝟐𝟐*𝟏𝟒𝐜𝐦;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20250404/i1743735590718_3846_0_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250404/i1743735590718_6920_0_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250404/i1743735590718_3112_0_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250404/i1743735590718_2221_0_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250404/i1743735590718_5476_0_4.jpg""]"
